obsid,mjd,mjd_err,mjd_obs,mjd_end,model,stat,AIC,BIC,AICc,red_chi2,DOF,exp,rate,rate_err,nh,nh_lowbound,nh_upbound,flux,flux_lowbound,flux_upbound,po_Gamma,po_Gamma_lowbound,po_Gamma_upbound,po_norm,po_norm_lowbound,po_norm_upbound
067_7626010108,60759.61182504629,0.0015914351861283649,60759.61023361111,60759.61341648148,tbabs*po,1680.8006591796875,1688.8006591796875,1701.0000832086857,1689.0655598419391,11.057899073550576,152.0,275.0,36.82181930541992,0.410343199968338,1.1048215627670288,1.0723438262939453,1.1510593891143799,-9.524571418762207,-9.533175468444824,-9.518674850463867,1.4710099697113037,1.4389760494232178,1.5246126651763916,0.03648335859179497,0.03524774685502052,0.03855842724442482
068_7626010108,60759.61466648147,0.0007870370354794431,60759.61387944444,60759.61545351851,tbabs*po,383.13671875,391.13671875,403.8186547301526,391.370636878655,2.2275390625,172.0,136.0,36.139705657958984,0.5222675800323486,1.001109004020691,0.9249950051307678,1.07462739944458,-9.55858325958252,-9.571314811706543,-9.542313575744629,1.4529386758804321,1.3675991296768188,1.5348116159439087,0.03323149308562279,0.030537331476807594,0.03623655065894127
069_7626010108,60759.68142574074,0.002002314813580597,60759.67942342593,60759.683428055556,tbabs*po,1599.6402587890625,1607.6402587890625,1619.2908783320067,1607.945602300513,12.118486809008049,132.0,346.0,34.2687873840332,0.3361596465110779,0.9925548434257507,0.9325782656669617,1.0331201553344727,-9.552266120910645,-9.561777114868164,-9.542226791381836,1.3882417678833008,1.3295342922210693,1.434488296508789,0.03117929771542549,0.029272209852933884,0.03260715305805206
070_7626010108,60759.808833148156,0.003749999999854481,60759.80508314815,60759.81258314815,tbabs*po,2108.0849609375,2116.0849609375,2127.908269167905,2116.37693174042,15.27597797780797,138.0,648.0,35.439815521240234,0.2633766829967499,0.9958353638648987,0.9713987708091736,1.0229825973510742,-9.553312301635742,-9.557904243469238,-9.549707412719727,1.4446295499801636,1.418524146080017,1.4661927223205566,0.033275801688432693,0.032230935990810394,0.034164875745773315
071_7626010108,60759.87286092593,0.0012962962973688263,60759.87156462963,60759.87415722223,tbabs*po,476.0268249511719,484.0268249511719,495.40357329700623,484.3546938036309,3.8701367882209095,123.0,224.0,25.95535659790039,0.34627261757850647,0.9745763540267944,0.911368191242218,1.022080898284912,-9.527608871459961,-9.536155700683594,-9.519487380981445,1.3417036533355713,1.2938214540481567,1.3864585161209106,0.03114132210612297,0.029345139861106873,0.032837141305208206
072_7626010108,60759.875638703714,0.0012962962973688263,60759.87434240741,60759.87693500001,tbabs*po,4053.813720703125,4061.813720703125,4073.748147189958,4062.0974086463875,28.547983948613556,142.0,224.0,29.665178298950195,0.42041969299316406,0.9524244070053101,0.9008122682571411,1.0009920597076416,-9.53247356414795,-9.543452262878418,-9.52220630645752,1.425042748451233,1.3659738302230835,1.4813884496688843,0.03409593924880028,0.032008096575737,0.036149051040410995
073_7626010109,60760.004527592595,0.0015856481477385387,60760.00294194445,60760.00611324074,tbabs*po,7808.8271484375,7816.8271484375,7828.10827469992,7817.163282891282,65.0735595703125,120.0,274.0,25.883211135864258,0.47024622559547424,1.0582878589630127,0.9933351278305054,1.0971170663833618,-9.548139572143555,-9.557974815368652,-9.540301322937012,1.405380368232727,1.3446831703186035,1.4514356851577759,0.03210332617163658,0.029878612607717514,0.033801741898059845
074_7626010109,60760.06841648148,0.00204861110978527,60760.06636787037,60760.07046509259,tbabs*po,1157.5885009765625,1165.5885009765625,1177.6042862003444,1165.8662787543403,7.983368972252155,145.0,354.0,10.059322357177734,0.17645451426506042,1.2915083169937134,1.1648310422897339,1.3851648569107056,-9.65764045715332,-9.668923377990723,-9.646183967590332,0.7804282903671265,0.7063666582107544,0.8305765390396118,0.010366616770625114,0.00929403305053711,0.011156202293932438
075_7626010109,60760.19247898148,0.0014814814821875188,60760.1909975,60760.193960462966,tbabs*po,1131.158935546875,1139.158935546875,1152.0833700142935,1139.3787157666552,6.181196369108607,183.0,256.0,27.07421875,0.34467294812202454,1.2808399200439453,1.218605399131775,1.3472414016723633,-9.596539497375488,-9.60854721069336,-9.586567878723145,1.239434003829956,1.1852355003356934,1.2910398244857788,0.02326071262359619,0.021830514073371887,0.02475963719189167
076_7626010109,60760.196553055546,0.0024074074062809814,60760.19414564814,60760.198960462956,tbabs*po,1829.80029296875,1837.80029296875,1849.566862659187,1838.0965892650463,13.454413918887868,136.0,416.0,28.512020111083984,0.27773213386535645,1.250657558441162,1.2026054859161377,1.2901638746261597,-9.585247993469238,-9.592814445495605,-9.579214096069336,1.2744098901748657,1.235214352607727,1.3114793300628662,0.025007491931319237,0.023760301992297173,0.026013443246483803
077_7626010109,60760.25842226851,0.003778935184527654,60760.25464333333,60760.262201203695,tbabs*po,3432.1337890625,3440.1337890625,3452.0407240321824,3440.419503348214,24.341374390514183,141.0,653.0,19.68759536743164,0.19953890144824982,1.4745326042175293,1.399764060974121,1.5278871059417725,-9.662388801574707,-9.668401718139648,-9.656375885009766,0.9489840269088745,0.9044871926307678,0.9782066345214844,0.013254745863378048,0.01245439425110817,0.013808002695441246
078_7626010109,60760.32781462963,0.0007523148160544224,60760.32706231481,60760.328566944445,tbabs*po,1934.251220703125,1942.251220703125,1953.2655814675504,1942.6115810634853,17.27010018484933,112.0,130.0,13.869231224060059,0.40349432826042175,2.5656752586364746,2.198970079421997,2.846486806869507,-9.736702919006348,-9.757033348083496,-9.714138984680176,0.7342609167098999,0.5813673138618469,0.8462274670600891,0.008055813610553741,0.006416507065296173,0.009453057311475277
079_7626010109,60760.971506759255,0.0021759259252576157,60760.96933083333,60760.97368268518,tbabs*po,5735.5126953125,5743.5126953125,5755.104054512303,5743.82277283188,44.11932842548077,130.0,376.0,19.132978439331055,0.2785136103630066,1.2222983837127686,1.188136100769043,1.2944785356521606,-9.606675148010254,-9.61538028717041,-9.599080085754395,1.2097623348236084,1.186650276184082,1.2628910541534424,0.021779906004667282,0.020558688789606094,0.023347511887550354
080_7626010110,60761.03633314815,0.0019560185173759237,60761.03437712963,60761.03828916667,tbabs*po,2465.41015625,2473.41015625,2485.2051958115126,2473.704273897059,17.995694571167885,137.0,338.0,35.677513122558594,0.3605041205883026,1.0410666465759277,1.0084444284439087,1.0931857824325562,-9.577533721923828,-9.5839204788208,-9.570005416870117,1.4554210901260376,1.4189763069152832,1.5040894746780396,0.031896281987428665,0.030686603859066963,0.033792149275541306
081_7626010110,60761.48150675926,0.00074074073927477,60761.48076601852,60761.4822475,tbabs*po,488.79486083984375,496.79486083984375,508.04359826133344,497.1338438906912,4.107519838990283,119.0,128.0,32.3125,0.5140736103057861,1.2528997659683228,1.1849926710128784,1.3083231449127197,-9.556933403015137,-9.567622184753418,-9.547572135925293,1.5008139610290527,1.434712529182434,1.5567649602890015,0.03542092442512512,0.032503146678209305,0.037582144141197205
082_7626010111,60762.06396046297,0.000763888889196096,60762.06319657408,60762.06472435186,tbabs*po,224.82449340820312,232.82449340820312,245.17487874913266,233.0792704782668,1.4229398316974882,158.0,132.0,21.484848022460938,0.40639543533325195,1.3136680126190186,1.249865174293518,1.4510952234268188,-9.558344841003418,-9.577475547790527,-9.546303749084473,1.596860408782959,1.5348036289215088,1.7435373067855835,0.039016976952552795,0.03618476912379265,0.04578457400202751
083_7626010111,60762.128381759256,0.0006481481468654238,60762.12773361111,60762.1290299074,tbabs*po,186.88108825683594,194.88108825683594,206.35122605865826,195.20108825683593,1.4831832401336185,126.0,112.0,22.1875,0.44807085394859314,1.1999707221984863,1.1176410913467407,1.3292773962020874,-9.559144973754883,-9.575540542602539,-9.552236557006836,1.5353517532348633,1.465577244758606,1.660943865776062,0.03635331988334656,0.033471785485744476,0.041895922273397446
084_7626010115,60766.12604379629,0.00268518518350902,60766.12335861111,60766.12872898148,tbabs*po,568.0592651367188,576.0592651367188,589.0473614253607,576.275481352935,3.05408207062752,186.0,464.0,10.993534088134766,0.15524522960186005,1.9172197580337524,1.811235785484314,2.0313894748687744,-9.808265686035156,-9.8184175491333,-9.804421424865723,0.8511225581169128,0.803502082824707,0.907377302646637,0.00815309677273035,0.007570176385343075,0.008682952262461185
085_7626010116,60767.35825444445,0.0017592592594155576,60767.35649518519,60767.36001370371,tbabs*po,783.8953247070312,791.8953247070312,803.0452916781594,792.2431507939878,6.757718316439925,116.0,304.0,28.5657901763916,0.31471484899520874,1.0941754579544067,1.038264513015747,1.1415953636169434,-9.633158683776855,-9.641510963439941,-9.627460479736328,1.4558690786361694,1.4091602563858032,1.4941905736923218,0.02804950252175331,0.026419175788760185,0.029409557580947876
087_7626010117,60768.64850328704,0.002135416667442769,60768.64636787037,60768.65063870371,tbabs*po,1029.6224365234375,1037.6224365234375,1049.2730560663817,1037.927780034888,7.800169973662405,132.0,369.0,10.43360424041748,0.16983191668987274,3.184084177017212,2.857954740524292,3.382020950317383,-9.793235778808594,-9.804837226867676,-9.780393600463867,0.8252803683280945,0.7066920399665833,0.8947473168373108,0.008138380944728851,0.006814995314925909,0.009004990570247173
088_8202630110,60769.027345879615,0.001093750001018634,60769.02625212962,60769.02843962962,tbabs*po,426.4590759277344,434.4590759277344,447.42606398797295,434.6764672320822,2.3051841942039695,185.0,189.0,12.433862686157227,0.25767621397972107,2.089048147201538,1.8664193153381348,2.313958168029785,-9.795211791992188,-9.810281753540039,-9.781493186950684,0.8625050187110901,0.7810710072517395,0.9607217311859131,0.008581727743148804,0.007589238230139017,0.009730634279549122
089_8202630110,60769.48070814814,0.001354166666715173,60769.47935398148,60769.48206231481,tbabs*po,516.1853637695312,524.1853637695312,535.4664900319514,524.5214982233127,4.301544698079427,120.0,234.0,16.132478713989258,0.2645568549633026,1.6957825422286987,1.572620153427124,1.8524537086486816,-9.712424278259277,-9.7313871383667,-9.697532653808594,1.249538540840149,1.1645194292068481,1.367318034172058,0.018033798784017563,0.01633073203265667,0.020535949617624283
090_8202630110,60769.807108611116,0.005902777778828749,60769.80120583333,60769.81301138889,tbabs*po,1349.0870361328125,1357.0870361328125,1369.1561554800721,1357.3610087355523,9.17746283083546,147.0,1020.0,27.167646408081055,0.17120769619941711,1.2261639833450317,1.2069045305252075,1.2592097520828247,-9.650761604309082,-9.655008316040039,-9.646623611450195,1.4619030952453613,1.442757487297058,1.49441397190094,0.027140971273183823,0.0265582837164402,0.02819414995610714
091_8202630111,60770.37441185185,0.000914351850951789,60770.3734975,60770.3753262037,tbabs*po,580.0225219726562,588.0225219726562,599.9017751709603,588.3102917568289,4.143018014090401,140.0,158.0,28.71518898010254,0.4308246672153473,1.2350125312805176,1.116137981414795,1.3117306232452393,-9.645157814025879,-9.658693313598633,-9.624835968017578,1.461496114730835,1.3475593328475952,1.5396825075149536,0.02748194709420204,0.024660373106598854,0.02988538146018982
092_8202630112,60771.096159537046,0.0017592592594155576,60771.09440027778,60771.0979187963,tbabs*po,839.6531982421875,847.6531982421875,860.3803324433559,847.8844121150198,4.825593093345905,174.0,304.0,20.240131378173828,0.26069000363349915,1.40077805519104,1.3075158596038818,1.5044957399368286,-9.693860054016113,-9.710997581481934,-9.675786972045898,1.0495082139968872,0.9723544716835022,1.1314594745635986,0.01427091658115387,0.01316643226891756,0.015602926723659039
093_8202630112,60771.09930768518,0.0008333333316841163,60771.09847435185,60771.10014101851,tbabs*po,499.34747314453125,507.34747314453125,518.5962105660209,507.6864561953787,4.196197253315389,119.0,144.0,25.04861068725586,0.42020338773727417,1.3050189018249512,1.2002352476119995,1.4143162965774536,-9.66584587097168,-9.678829193115234,-9.64465618133545,1.2668547630310059,1.1668763160705566,1.3489410877227783,0.020535554736852646,0.018513662740588188,0.02274228446185589
094_8202630112,60771.1028262037,0.00120370370495948,60771.1016225,60771.10402990741,tbabs*po,480.1795654296875,488.1795654296875,501.0609887300008,488.40178765190973,2.652925775854627,181.0,208.0,26.37980842590332,0.36008384823799133,1.1630932092666626,1.0800668001174927,1.2139774560928345,-9.669875144958496,-9.6795015335083,-9.658026695251465,1.385805368423462,1.3016042709350586,1.4286117553710938,0.023696543648838997,0.021500734612345695,0.0249418206512928
095_8202630112,60771.20531462963,0.0006597222236450762,60771.20465490741,60771.205974351855,tbabs*po,407.41192626953125,415.41192626953125,426.4946647673939,415.76590857041623,3.5737888269257128,114.0,114.0,25.5,0.4766785502433777,1.3786076307296753,1.2704219818115234,1.482612133026123,-9.69288444519043,-9.705842971801758,-9.677558898925781,1.5531132221221924,1.4552381038665771,1.6475484371185303,0.027329185977578163,0.024165945127606392,0.030526909977197647
096_8202630114,60773.03911671297,0.001024305554892635,60773.03809240741,60773.04014101852,tbabs*po,265.1991882324219,273.1991882324219,285.47480504130283,273.45892849216216,1.7109625047253023,155.0,177.0,23.423728942871094,0.3670606017112732,1.1834385395050049,1.1154167652130127,1.2709894180297852,-9.714975357055664,-9.72511100769043,-9.703995704650879,1.4361801147460938,1.37411367893219,1.5044071674346924,0.022699786350131035,0.021069498732686043,0.024732377380132675
097_8202630114,60773.16513523148,0.004172453704086365,60773.16096277778,60773.16930768519,tbabs*po,701.7630004882812,709.7630004882812,721.5863087186863,710.054971291201,5.085239133973053,138.0,721.0,24.600555419921875,0.19067615270614624,1.2379484176635742,1.2069065570831299,1.2753098011016846,-9.68136978149414,-9.68596363067627,-9.67599868774414,1.4366241693496704,1.4056081771850586,1.4657418727874756,0.024545105174183846,0.023682815954089165,0.025499876588582993
098_8202630114,60773.23283777777,0.0010532407395658083,60773.23178453703,60773.233891018506,tbabs*po,276.5810241699219,284.5810241699219,297.7942438021582,284.78510580257495,1.4039645896950348,197.0,182.0,24.02747344970703,0.36675864458084106,1.1477380990982056,1.0939514636993408,1.2144804000854492,-9.71372127532959,-9.724776268005371,-9.703893661499023,1.4583020210266113,1.402134895324707,1.5272389650344849,0.023349331691861153,0.021883511915802956,0.025293167680501938
099_8202630114,60773.68238060185,0.0031307870376622304,60773.67924981481,60773.68551138889,tbabs*po,588.667236328125,596.667236328125,608.2585955279286,596.9773138475049,4.528209510216346,130.0,541.0,22.563770294189453,0.208766371011734,1.3013346195220947,1.2534619569778442,1.351423978805542,-9.708796501159668,-9.715028762817383,-9.702385902404785,1.430465817451477,1.3884197473526,1.4694538116455078,0.022883018478751183,0.021757274866104126,0.023996038362383842
100_8202630114,60773.74738638888,0.0026504629640839994,60773.74473592592,60773.750036851845,tbabs*po,580.7394409179688,588.7394409179688,600.6738674048021,589.0231288612312,4.089714372661752,142.0,458.0,17.862445831298828,0.2003822922706604,1.5950623750686646,1.5157110691070557,1.659471035003662,-9.752074241638184,-9.759626388549805,-9.74451732635498,1.3296020030975342,1.2762142419815063,1.3728069067001343,0.01827026531100273,0.01703030802309513,0.019318783655762672
101_8202630117,60776.24756,0.0006944444430700969,60776.24686555556,60776.24825444444,tbabs*po,570.7177124023438,578.7177124023438,591.2609061505448,578.960136644768,3.438058508447854,166.0,120.0,23.024999618530273,0.44190841913223267,1.3804831504821777,1.2650847434997559,1.5159412622451782,-9.752457618713379,-9.76749324798584,-9.729170799255371,1.6174041032791138,1.4738317728042603,1.7579798698425293,0.0255866851657629,0.02282203547656536,0.029125189408659935
102_8202630117,60776.37731694444,0.001678240740147885,60776.3756387037,60776.37899518518,tbabs*po,701.0107421875,709.0107421875,721.2101662164981,709.2756428497516,4.6119127775493425,152.0,290.0,21.282758712768555,0.2754714787006378,1.264047622680664,1.208505630493164,1.327216386795044,-9.764363288879395,-9.773675918579102,-9.75292682647705,1.501285195350647,1.4454703330993652,1.5652271509170532,0.021929459646344185,0.02069711685180664,0.02368105575442314
103_8202630119,60778.3898574537,0.0009201388893416151,60778.38893731481,60778.39077759259,tbabs*po,339.4324035644531,347.4324035644531,359.33933853413544,347.7181178501674,2.4073220110954123,141.0,159.0,18.358489990234375,0.342515230178833,1.2294856309890747,1.1689443588256836,1.3323755264282227,-9.824237823486328,-9.836787223815918,-9.800949096679688,1.3897297382354736,1.2840442657470703,1.4741183519363403,0.016690265387296677,0.014259159564971924,0.018488939851522446
104_8202630119,60778.63793037038,0.0010648148163454607,60778.63686555556,60778.638995185196,tbabs*po,371.14410400390625,379.14410400390625,390.8531187445351,379.4448558836055,2.769732119432136,134.0,184.0,20.22282600402832,0.33513084053993225,1.2176870107650757,1.1559202671051025,1.2985289096832275,-9.790811538696289,-9.801362037658691,-9.778702735900879,1.46772038936615,1.3978168964385986,1.542173147201538,0.019761335104703903,0.018361946567893028,0.021561361849308014
105_8202630120,60779.29661671296,0.002552083333284827,60779.29406462963,60779.29916879629,tbabs*po,743.2871704101562,751.2871704101562,762.8485669230432,751.5996704101562,5.761916049691134,129.0,441.0,19.42630386352539,0.21348696947097778,1.3046624660491943,1.2498059272766113,1.379342794418335,-9.794252395629883,-9.803153038024902,-9.783544540405273,1.4886177778244019,1.4279779195785522,1.551635980606079,0.020148763433098793,0.018975501880049706,0.0216936357319355
106_8202630120,60779.484058842594,0.002378472221607808,60779.48168037037,60779.486437314816,tbabs*po,772.0859375,780.0859375,792.4609383032271,780.339102056962,4.8558863993710695,159.0,411.0,18.583942413330078,0.21656526625156403,1.3411897420883179,1.2776015996932983,1.399499773979187,-9.822452545166016,-9.82990837097168,-9.810493469238281,1.5511553287506104,1.4782140254974365,1.5801013708114624,0.02028651162981987,0.018937477841973305,0.021540705114603043
107_8202630120,60779.61622319445,0.005630787036352558,60779.61059240741,60779.62185398148,tbabs*po,1099.86328125,1107.86328125,1119.7146597710396,1108.1531363224638,7.912685476618705,139.0,973.0,17.45631980895996,0.13873881101608276,1.3852458000183105,1.3478965759277344,1.4212777614593506,-9.822893142700195,-9.828439712524414,-9.817200660705566,1.5026754140853882,1.464064121246338,1.5364809036254883,0.019219139590859413,0.01837177947163582,0.01991741731762886
108_8202630120,60779.67061555555,0.0014583333322661929,60779.66915722222,60779.67207388888,tbabs*po,648.7718505859375,656.7718505859375,669.5436779894983,657.0004220145089,3.6862036965110083,176.0,252.0,18.5238094329834,0.274539977312088,1.410363793373108,1.3448258638381958,1.4967195987701416,-9.817938804626465,-9.828737258911133,-9.790230751037598,1.5294569730758667,1.4668949842453003,1.6123273372650146,0.019975079223513603,0.018578652292490005,0.022149160504341125
109_8202630120,60779.67598013888,0.0009664351855462883,60779.6750137037,60779.67694657407,tbabs*po,282.5168762207031,290.5168762207031,302.9163419319999,290.76844854774714,1.7657304763793946,160.0,167.0,17.892215728759766,0.33021438121795654,1.518851399421692,1.417293667793274,1.6092631816864014,-9.80505084991455,-9.819232940673828,-9.793540954589844,1.661044716835022,1.5820722579956055,1.7466527223587036,0.024236179888248444,0.021307867020368576,0.02649012766778469
110_8202630120,60779.73534356481,0.0013715277782466728,60779.73397203704,60779.73671509259,tbabs*po,515.29345703125,523.29345703125,536.7198021299381,523.4866937462258,2.4773723895733175,208.0,237.0,18.649789810180664,0.28402772545814514,1.3569450378417969,1.2858291864395142,1.4314842224121094,-9.820734024047852,-9.83130168914795,-9.810169219970703,1.567784070968628,1.4981695413589478,1.6369307041168213,0.020930686965584755,0.019136743620038033,0.022493328899145126
111_8202630120,60779.799307685185,0.0007754629623377696,60779.79853222222,60779.80008314815,tbabs*po,319.6874084472656,327.6874084472656,340.39200737756096,327.9199665868005,1.8479040950708996,173.0,134.0,18.24626922607422,0.3718615770339966,1.3650891780853271,1.2891076803207397,1.4935579299926758,-9.799887657165527,-9.813848495483398,-9.793102264404297,1.4144343137741089,1.3527562618255615,1.5268609523773193,0.018137849867343903,0.016802532598376274,0.020885029807686806
112_8202630120,60779.805308842595,0.0013020833321206737,60779.80400675926,60779.80661092592,tbabs*po,341.97625732421875,349.97625732421875,363.9975834679482,350.1422324279532,1.4131250302653668,242.0,225.0,18.497777938842773,0.29030725359916687,1.3287221193313599,1.2786751985549927,1.4459022283554077,-9.803770065307617,-9.814385414123535,-9.792194366455078,1.5079389810562134,1.4621957540512085,1.6074507236480713,0.02010389044880867,0.01904245838522911,0.022685592994093895
113_8202630120,60779.928786851844,0.0006481481468654238,60779.9281387037,60779.92943499999,tbabs*po,680.2507934570312,688.2507934570312,700.576410916969,688.5072037134415,4.332807601637142,157.0,112.0,11.151785850524902,0.31759634613990784,2.464128017425537,1.9186179637908936,2.9890196323394775,-9.928893089294434,-9.969710350036621,-9.877690315246582,1.0869436264038086,0.7974347472190857,1.3601789474487305,0.007770602125674486,0.006072499789297581,0.011272398754954338
114_8202630120,60779.934550740734,0.0016435185170848854,60779.93290722222,60779.93619425925,tbabs*po,483.9942626953125,491.9942626953125,503.8735158936165,492.28203247948517,3.457101876395089,140.0,284.0,17.626760482788086,0.25196659564971924,1.3281176090240479,1.232661485671997,1.410905361175537,-9.826030731201172,-9.837732315063477,-9.811744689941406,1.4402512311935425,1.3521443605422974,1.5149556398391724,0.017687028273940086,0.01608750782907009,0.01918257214128971
115_8202630121,60780.64452759258,0.00643518518700148,60780.6380924074,60780.65096277777,tbabs*po,2149.84765625,2157.84765625,2169.6142259404373,2158.143952546296,15.807703354779411,136.0,1112.0,7.351618766784668,0.08603906631469727,2.6017391681671143,2.5012199878692627,2.7430062294006348,-9.982887268066406,-9.99140739440918,-9.977110862731934,0.8146821856498718,0.7751834988594055,0.8734742403030396,0.005167474504560232,0.004850226454436779,0.005648286081850529
116_8202630122,60781.03699287037,0.0019907407404389232,60781.03500212963,60781.03898361111,tbabs*po,766.831298828125,774.831298828125,786.4819183710692,775.1366423395754,5.8093280214251894,132.0,344.0,17.793603897094727,0.23068448901176453,1.1938835382461548,1.1298916339874268,1.26909339427948,-9.837238311767578,-9.850556373596191,-9.822185516357422,1.3542171716690063,1.2800695896148682,1.4323129653930664,0.01538391225039959,0.014405601657927036,0.01679364964365959
117_8202630123,60783.80960861111,0.0047685185199952684,60783.80484009259,60783.81437712963,tbabs*po,984.7527465820312,992.7527465820312,1005.1277473852583,993.0059111389933,6.19341350051592,159.0,824.0,16.640777587890625,0.14640240371227264,1.2835884094238281,1.2498950958251953,1.3274527788162231,-9.849529266357422,-9.855096817016602,-9.843023300170898,1.4127147197723389,1.378546118736267,1.4523308277130127,0.016175661236047745,0.015578220598399639,0.01698710396885872
118_8202630124,60784.128428055556,0.0006018518506607506,60784.1278262037,60784.1290299074,tbabs*po,464.7815856933594,472.7815856933594,485.03196582546724,473.04302360185613,3.0180622447620737,154.0,104.0,18.56730842590332,0.4249415993690491,1.3567347526550293,1.2543060779571533,1.5100445747375488,-9.849743843078613,-9.867313385009766,-9.82652473449707,1.451560378074646,1.3321276903152466,1.600339412689209,0.016902249306440353,0.015087096020579338,0.01853763498365879
119_8202630124,60784.1328725,0.0023611111100763083,60784.13051138889,60784.13523361111,tbabs*po,1198.553466796875,1206.553466796875,1218.64898888026,1206.8255756404124,8.09833423511402,148.0,408.0,18.193628311157227,0.21533945202827454,1.2156548500061035,1.1636393070220947,1.2754770517349243,-9.853902816772461,-9.862318992614746,-9.843534469604492,1.4154688119888306,1.358628749847412,1.472280740737915,0.01607310026884079,0.015112019143998623,0.017141511663794518
120_8202630124,60784.13639101852,0.0009722222239361145,60784.13541879629,60784.13736324074,tbabs*po,375.6848449707031,383.6848449707031,396.77684320495814,383.8953712864926,1.9669363611031576,191.0,168.0,17.077381134033203,0.32099592685699463,1.3049684762954712,1.234025001525879,1.4233845472335815,-9.859838485717773,-9.873393058776855,-9.845538139343262,1.4581832885742188,1.3883438110351562,1.5646220445632935,0.016712505370378494,0.014915606006979942,0.01851848140358925
121_8202630124,60784.326043796296,0.004826388889341615,60784.32121740741,60784.330870185186,tbabs*po,1512.2459716796875,1520.2459716796875,1532.7655665393797,1520.489874118712,9.165127101089015,165.0,834.0,16.670263290405273,0.14654454588890076,1.2655707597732544,1.2248347997665405,1.30912446975708,-9.867271423339844,-9.872902870178223,-9.860183715820312,1.4311403036117554,1.388400673866272,1.4669252634048462,0.015896914526820183,0.015180947259068489,0.016623038798570633
122_8202630124,60784.77565027778,0.0029166666681703646,60784.77273361111,60784.77856694445,tbabs*po,1278.570068359375,1286.570068359375,1298.2790831000038,1286.8708202390742,9.541567674323694,134.0,504.0,16.932538986206055,0.18742337822914124,1.3066625595092773,1.2497165203094482,1.3720084428787231,-9.868810653686523,-9.876728057861328,-9.860034942626953,1.4572185277938843,1.4046859741210938,1.5127551555633545,0.016325753182172775,0.0153419841080904,0.01749430038034916
123_8202630125,60785.16820814814,0.0006944444430700969,60785.1675137037,60785.16890259259,tbabs*po,631.0088500976562,639.0088500976562,650.0915885955189,639.3628323985412,5.535165351733827,114.0,120.0,16.183332443237305,0.3715859651565552,1.4183682203292847,1.3012936115264893,1.612358570098877,-9.915512084960938,-9.934606552124023,-9.89448070526123,1.4873979091644287,1.3818612098693848,1.7211449146270752,0.015155734494328499,0.013324876315891743,0.018320288509130478
124_8202630125,60785.297050740744,0.0009259259277314413,60785.29612481481,60785.29797666667,tbabs*po,572.5894775390625,580.5894775390625,592.3273732715853,580.887985001749,4.241403537326389,135.0,160.0,16.231250762939453,0.32083025574684143,1.459811806678772,1.3034377098083496,1.56294584274292,-9.886148452758789,-9.902562141418457,-9.860276222229004,1.5449724197387695,1.3723312616348267,1.650526762008667,0.016420280560851097,0.01473666075617075,0.0192838404327631
125_8202630125,60785.489793796296,0.002662037037225673,60785.48713175926,60785.49245583334,tbabs*po,869.5067138671875,877.5067138671875,889.3300220975925,877.7986846701073,6.300773288892663,138.0,460.0,14.108695983886719,0.17811577022075653,1.3557430505752563,1.290751576423645,1.4090876579284668,-9.89816665649414,-9.906323432922363,-9.889455795288086,1.296085000038147,1.2390029430389404,1.3362921476364136,0.012139357626438141,0.011631494387984276,0.013161340728402138
126_8202630125,60785.6753725,0.0010300925932824612,60785.67434240741,60785.676402592595,tbabs*po,504.58685302734375,512.5868530273438,523.9636013731781,512.9147218798028,4.102332138433689,123.0,178.0,10.97191047668457,0.24999338388442993,1.9497548341751099,1.8416131734848022,2.1778104305267334,-9.949131965637207,-9.964068412780762,-9.93250560760498,1.3406099081039429,1.2671973705291748,1.4805934429168701,0.011704489588737488,0.010663267225027084,0.01419762708246708
127_8202630125,60785.68168037037,0.004259259258105885,60785.67742111111,60785.68593962963,tbabs*po,1309.455078125,1317.455078125,1329.3620130946822,1317.7407924107142,9.286915447695035,141.0,736.0,8.71875,0.1109001636505127,2.0510575771331787,1.9563136100769043,2.1460390090942383,-9.993571281433105,-10.002366065979004,-9.985601425170898,1.0474356412887573,0.9942416548728943,1.0995256900787354,0.007139965426176786,0.006654507014900446,0.007705514784902334
128_8202630126,60786.0019812963,0.005185185185837327,60785.99679611111,60786.00716648148,tbabs*po,2434.87646484375,2442.87646484375,2454.72784336479,2443.166319916214,17.517096869379497,139.0,896.0,9.098214149475098,0.10401377081871033,1.8292226791381836,1.7066621780395508,1.9407248497009277,-10.012805938720703,-10.024985313415527,-9.994858741760254,1.014696478843689,0.9358058571815491,1.0840946435928345,0.006515283603221178,0.005975801032036543,0.0070441486313939095
129_8202630126,60786.00800560185,0.00065393518525525,60786.00735166667,60786.00865953704,tbabs*po,391.5372619628906,399.5372619628906,412.3090893664515,399.7658333914621,2.2246435338800605,176.0,113.0,8.734513282775879,0.279880166053772,1.9944391250610352,1.7365530729293823,2.26686954498291,-10.00171947479248,-10.024125099182129,-9.980644226074219,0.9731594324111938,0.8359705805778503,1.1148686408996582,0.006286242511123419,0.00516758905723691,0.007703238166868687
130_8202630126,60786.13359009259,0.000613425927440403,60786.13297666667,60786.13420351852,tbabs*po,971.9328002929688,979.9328002929688,990.272670207651,980.3629078198504,10.33971064141456,94.0,106.0,5.566037654876709,0.23089000582695007,1.941638469696045,1.4465281963348389,2.4554617404937744,-10.399250984191895,-10.482958793640137,-10.334017753601074,0.5,0.0,0.563297688961029,0.0011936473893001676,0.0009893822716549039,0.0013899423647671938
